Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
310054,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,ESSEX,9734296000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"BAY AND HIGHLAND AVE MONTCLAIR, NJ 07042"
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,1945 RTE 33,NEPTUNE,NJ,7754,MONMOUTH,7327755500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"1945 RTE 33 NEPTUNE, NJ 07754"
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,ONE HAMILTON HEALTH PLACE,HAMILTON,NJ,8690,MERCER,6095867900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"ONE HAMILTON HEALTH PLACE HAMILTON, NJ 08690"
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,SAN JUAN,5053686001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"US HWY 491 NORTH SHIPROCK, NM 87420"
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ROUTE 301 NORTH B STREET,ZUNI,NM,87327,MCKINLEY,5057824431,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.67,,01-01-2017,12/31/2017,"ROUTE 301 NORTH B STREET ZUNI, NM 87327"
320062,CROWNPOINT HEALTHCARE FACILITY,JUNCTION OF HWY 371,CROWNPOINT,NM,87313,MCKINLEY,5057865291,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.71,,01-01-2017,12/31/2017,"JUNCTION OF HWY 371 CROWNPOINT, NM 87313"
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,2122417981,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"ONE GUSTAVE L LEVY PLACE NEW YORK, NY 10029"
330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,ONEIDA,3157986000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"1656 CHAMPLIN AVENUE UTICA, NY 13503"
330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,DUTCHESS,8458713391,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"6511 SPRINGBROOK AVENUE RHINEBECK, NY 12572"
330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,QUEENS,7186702000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"56-45 MAIN STREET FLUSHING, NY 11355"
330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,ONTARIO,3157874175,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"196 -198 NORTH STREET GENEVA, NY 14456"
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,6074322000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"ONE NORTON AVENUE ONEONTA, NY 13820"
330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,6075473456,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"ONE ATWELL ROAD COOPERSTOWN, NY 13326"
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.09,,01-01-2017,12/31/2017,"101 ST ANDREWS LANE GLEN COVE, NY 11542"
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,7184707000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"270 - 05 76TH AVENUE NEW HYDE PARK, NY 11040"
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,5166323000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"ONE HEALTHY WAY OCEANSIDE, NY 11572"
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"41 EAST POST R0AD WHITE PLAINS, NY 10601"
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,BRONX,2125195000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.89,,01-01-2017,12/31/2017,"3424 KOSSUTH AVENUE &amp; 210TH STREET BRONX, NY 10467"
330393,UNIVERSITY HOSPITAL AT STONY BROOK,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,6314444000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"HEALTH SCIENCES CENTER SUNY STONY BROOK, NY 11794"
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,9196848111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"PO BOX 3814 DUMC ERWIN RD DURHAM, NC 27710"
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,3367162011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"MEDICAL CENTER BOULEVARD WINSTON-SALEM, NC 27157"
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,VANCE,2524313708,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"PO BOX 59 HENDERSON, NC 27536"
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,IREDELL,7048730281,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"218 OLD MOCKSBVILLE RD PO BOX 1823 STATESVILLE, NC 28687"
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268,CHEROKEE,NC,28719,SWAIN,7044979163,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.73,,01-01-2017,12/31/2017,"CALLER BOX C268 CHEROKEE, NC 28719"
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,MECKLENBURG,7043846500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"1500 MATTHEWS TWNSHP PRKWY BOX 3310 MATTHEWS, NC 28106"
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,GRAND FORKS,7017805000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1200 S COLUMBIA RD GRAND FORKS, ND 58201"
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,7014776111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.73,,01-01-2017,12/31/2017,"PO BOX 160 BELCOURT, ND 58316"
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,9372083023,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"ONE WYOMING STREET DAYTON, OH 45409"
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,5134205102,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"ONE MEDICAL CENTER DRIVE FRANKLIN, OH 45005"
360274,MEDICAL CENTER AT ELIZABETH PLACE,ONE ELIZABETH PLACE,DAYTON,OH,45417,MONTGOMERY,9378531053,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"ONE ELIZABETH PLACE DAYTON, OH 45417"
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,2166367727,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"33300 CLEVELAND CLINIC BLVD AVON, OH 44011"
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,PITTSBURG,9184261800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"ONE CLARK BASS BOULEVARD MCALESTER, OK 74501"
370048,MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,IDABEL,OK,74745,MCCURTAIN,5802867623,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"1301 LINCOLN ROAD IDABEL, OK 74745"
370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076,PAYNE,4053721480,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"1323 WEST 6TH STREET STILLWATER, OK 74076"
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,5705222200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"ONE HOSPITAL DRIVE LEWISBURG, PA 17837"
390025,KENSINGTON HOSPITAL,136 W DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,2154268100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.73,,01-01-2017,12/31/2017,"136 W DIAMOND STREET PHILADELPHIA, PA 19122"
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,BRADFORD,5708886666,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"ONE GUTHRIE SQUARE SAYRE, PA 18840"
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,8142269500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"ONE HOSPITAL DRIVE CLARION, PA 16214"
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PHILADELPHIA,2156623227,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"34TH &amp; SPRUCE STS PHILADELPHIA, PA 19104"
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,WARREN,8147233300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"TWO CRESCENT PARK WEST WARREN, PA 16365"
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,ARMSTRONG,7245438500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"ONE NOLTE DRIVE KITTANNING, PA 16201"
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,7242836666,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"ONE HOSPITAL WAY BUTLER, PA 16001"
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,6104472000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"ONE MEDICAL CENTER BOULEVARD UPLAND, PA 19013"
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,6106452000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"100 LANCASTER AVE WYNNEWOOD, PA 19096"
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,WESTMORELAND,7245371000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"ONE MELLON WAY LATROBE, PA 15650"
390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,BUCKS,2157502003,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"LANGHORNE-NEWTOWN RD LANGHORNE, PA 19047"
410006,NEWPORT HOSPITAL,FRIENDSHIP STREET,NEWPORT,RI,2840,NEWPORT,4018466400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"FRIENDSHIP STREET NEWPORT, RI 02840"
420015,BAPTIST EASLEY HOSPITAL,PO BOX 2129,EASLEY,SC,29641,PICKENS,8644427200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"PO BOX 2129 EASLEY, SC 29641"
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,GREENVILLE,8008055678,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"ONE ST FRANCIS DR GREENVILLE, SC 29601"
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,ORANGEBURG,8035332460,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"3000 ST MATTHEWS RD BOX 1806 ORANGEBURG, SC 29115"
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,HORRY,8436521000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"4070 HIGHWAY 17 BYPASS PO DRAWER 3350 MURRELLS INLET, SC 29576"
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,LEXINGTON,8039077011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"400 PALMETTO HEALTH PARKWAY COLUMBIA, SC 29212"
440012,BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN,4238441121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"ONE MEDICAL PARK BLVD BRISTOL, TN 37620"
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,DAVIDSON,6152222111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"4220 HARDING RD, PO BOX 380 NASHVILLE, TN 37205"
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,LAWRENCE,9317626571,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"HWY 43 S BOX 847 LAWRENCEBURG, TN 38464"
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2146335555,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"6201 HARRY HINES BLVD DALLAS, TX 75390"
450143,SETON SMITHVILLE REGIONAL HOSPITAL,1201 HILL RD,SMITHVILLE,TX,78957,BASTROP,5122373214,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"1201 HILL RD SMITHVILLE, TX 78957"
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,ATASCOSA,8307693515,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"1905 HWY 97 EAST JOURDANTON, TX 78026"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,HUNT,9034085000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.12,,01-01-2017,12/31/2017,"4215 JOE RAMSEY BLVD GREENVILLE, TX 75401"
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,CHILDRESS,9409376371,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"HWY 83 NORTH CHILDRESS, TX 79201"
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,CAMERON,9563507000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"100 A ALTON GLOOR BROWNSVILLE, TX 78526"
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2148793758,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"5151 HARRY HINES BLVD DALLAS, TX 75390"
450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,KINGWOOD,TX,77325,HARRIS,2813597500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.1,,01-01-2017,12/31/2017,"22999 US HWY 59 KINGWOOD, TX 77325"
460014,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,TOOELE,UT,84074,TOOELE,4358433700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"2055 NORTH MAIN STREET TOOELE, UT 84074"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,8013144100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"5848 SOUTH 300 EAST MURRAY, UT 84107"
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,WASHINGTON,8023714100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"BOX 547 BARRE, VT 05641"
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,388 BEN BOLT AVENUE,TAZEWELL,VA,24651,TAZEWELL,2769888700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.88,,01-01-2017,12/31/2017,"388 BEN BOLT AVENUE TAZEWELL, VA 24651"
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,ALLEGHANY,5408626011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"ONE ARH LANE - PO BOX 7 LOW MOOR, VA 24457"
500044,MULTICARE DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,SPOKANE,5094735800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"W 800 FIFTH AVENUE SPOKANE, WA 99210"
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,KING,4256885000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"1035-116TH AVE NE BELLEVUE, WA 98004"
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405,PIERCE,2534031000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"315 S MLK JR WAY TACOMA, WA 98405"
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,3045984000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"MEDICAL CENTER DRIVE MORGANTOWN, WV 26506"
510002,GREENBRIER VALLEY MEDICAL CENTER,1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970,GREENBRIER,3046474411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"1320 MAPLEWOOD AVENUE RONCEVERTE, WV 24970"
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,WETZEL,3044558000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.88,,01-01-2017,12/31/2017,"#3 EAST BENJAMIN DRIVE NEW MARTINSVILLE, WV 26155"
520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WOOD,7153877850,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"611 ST JOSEPH AVE MARSHFIELD, WI 54449"
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WAUKESHA,2622511000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"W180 N8085 TOWN HALL RD MENOMONEE FALLS, WI 53051"
520113,BAY AREA MEDICAL CENTER,3003 UNIVERSITY DR,MARINETTE,WI,54143,MARINETTE,7157356621,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"3003 UNIVERSITY DR MARINETTE, WI 54143"
520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,OZAUKEE,2623291000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"975 PORT WASHINGTON ROAD GRAFTON, WI 53024"
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,9792422200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"ONE ST MARK'S PLACE LA GRANGE, TX 78945"
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,7079355000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"347 ANDRIEUX ST SONOMA, CA 95476 (38.288564, -122.46585)"
670062,BAYLOR EMERGENCY MEDICAL CENTER,26791 HIGHWAY 380,AUBREY,TX,76227,DENTON,9723472525,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.69,,01-01-2017,12/31/2017,"26791 HIGHWAY 380 AUBREY, TX 76227"
670119,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,16750 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,2814537916,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"16750 RED OAK DRIVE HOUSTON, TX 77090"
670120,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,2000 TRANSMOUNTAIN RD,EL PASO,TX,79911,EL PASO,9158778136,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.11,,01-01-2017,12/31/2017,"2000 TRANSMOUNTAIN RD EL PASO, TX 79911"
190133,ALLEN PARISH HOSPITAL,108 6TH AVENUE,KINDER,LA,70648,ALLEN,3377382527,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.23,,01-01-2017,12/31/2017,"108 6TH AVENUE KINDER, LA 70648 (30.491453, -92.855648)"
60027,FOOTHILLS HOSPITAL,4747 ARAPAHOE AVENUE,BOULDER,CO,80303,BOULDER,3034157000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"4747 ARAPAHOE AVENUE BOULDER, CO 80303 (40.014808, -105.236337)"
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,6233274000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"9201 WEST THOMAS ROAD PHOENIX, AZ 85037 (33.479558, -112.257936)"
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,5012783100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"3214 EAST RACE AVENUE SEARCY, AR 72143 (35.250446, -91.696758)"
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,7143787406,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"9920 TALBERT AVENUE FOUNTAIN VALLEY, CA 92708 (33.701659, -117.956107)"
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,5594503000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1303 E HERNDON AVE FRESNO, CA 93710 (36.837102, -119.765878)"
